room_id,user_id,session_id,pos_x,pos_y,width,height,explored,has_monster,has_chest,has_trap,has_shop,discovered_at,metadata
room_3,6617937376,6617937376_20260127210802,-1,6,4,6,True,False,False,True,False,2026-01-27T23:24:51.374860,"{""dice_roll"": [4, 6, 4], ""doors_count"": 4, ""is_dragon_room"": false, ""level"": 3}"
room_4,6617937376,6617937376_20260127210802,6,0,2,2,True,True,True,False,False,2026-01-27T23:24:51.374860,"{""dice_roll"": [2, 2, 2], ""doors_count"": 1, ""is_dragon_room"": false, ""level"": 1}"
room_1,6617937376,6617937376_20260127210802,0,0,3,3,True,False,False,False,False,2026-01-27T23:24:58.624829,"{""dice_roll"": [3, 3, 4], ""doors_count"": 4, ""is_dragon_room"": false, ""level"": 2}"
room_2,6617937376,6617937376_20260127210802,-2,-8,6,5,True,False,False,False,False,2026-01-27T23:24:58.624829,"{""dice_roll"": [6, 5, 1], ""doors_count"": 1, ""is_dragon_room"": false, ""level"": 3}"
room_3,6617937376,6617937376_20260127210802,-1,6,4,6,True,False,False,True,False,2026-01-27T23:24:58.624829,"{""dice_roll"": [4, 6, 4], ""doors_count"": 4, ""is_dragon_room"": false, ""level"": 3}"
room_4,6617937376,6617937376_20260127210802,6,0,2,2,True,True,False,False,False,2026-01-27T23:24:58.624829,"{""dice_roll"": [2, 2, 2], ""doors_count"": 1, ""is_dragon_room"": false, ""level"": 1}"
room_1,6617937376,6617937376_20260127210802,0,0,3,3,True,False,False,False,False,2026-01-27T23:25:02.016479,"{""dice_roll"": [3, 3, 4], ""doors_count"": 4, ""is_dragon_room"": false, ""level"": 2}"
room_2,6617937376,6617937376_20260127210802,-2,-8,6,5,True,False,False,False,False,2026-01-27T23:25:02.016479,"{""dice_roll"": [6, 5, 1], ""doors_count"": 1, ""is_dragon_room"": false, ""level"": 3}"
room_3,6617937376,6617937376_20260127210802,-1,6,4,6,True,False,False,True,False,2026-01-27T23:25:02.016479,"{""dice_roll"": [4, 6, 4], ""doors_count"": 4, ""is_dragon_room"": false, ""level"": 3}"
room_4,6617937376,6617937376_20260127210802,6,0,2,2,True,True,False,False,False,2026-01-27T23:25:02.016479,"{""dice_roll"": [2, 2, 2], ""doors_count"": 1, ""is_dragon_room"": false, ""level"": 1}"
room_1,6617937376,6617937376_20260127210802,0,0,3,3,True,False,False,False,False,2026-01-27T23:25:04.066050,"{""dice_roll"": [3, 3, 4], ""doors_count"": 4, ""is_dragon_room"": false, ""level"": 2}"
room_2,6617937376,6617937376_20260127210802,-2,-8,6,5,True,False,False,False,False,2026-01-27T23:25:04.066050,"{""dice_roll"": [6, 5, 1], ""doors_count"": 1, ""is_dragon_room"": false, ""level"": 3}"
room_3,6617937376,6617937376_20260127210802,-1,6,4,6,True,False,False,True,False,2026-01-27T23:25:04.066050,"{""dice_roll"": [4, 6, 4], ""doors_count"": 4, ""is_dragon_room"": false, ""level"": 3}"
room_4,6617937376,6617937376_20260127210802,6,0,2,2,True,True,False,False,False,2026-01-27T23:25:04.066050,"{""dice_roll"": [2, 2, 2], ""doors_count"": 1, ""is_dragon_room"": false, ""level"": 1}"
room_1,6617937376,6617937376_20260127210802,0,0,3,3,True,False,False,False,False,2026-01-27T23:25:05.824577,"{""dice_roll"": [3, 3, 4], ""doors_count"": 4, ""is_dragon_room"": false, ""level"": 2}"
room_2,6617937376,6617937376_20260127210802,-2,-8,6,5,True,False,False,False,False,2026-01-27T23:25:05.831918,"{""dice_roll"": [6, 5, 1], ""doors_count"": 1, ""is_dragon_room"": false, ""level"": 3}"
room_3,6617937376,6617937376_20260127210802,-1,6,4,6,True,False,False,True,False,2026-01-27T23:25:05.833406,"{""dice_roll"": [4, 6, 4], ""doors_count"": 4, ""is_dragon_room"": false, ""level"": 3}"
room_4,6617937376,6617937376_20260127210802,6,0,2,2,True,True,False,False,False,2026-01-27T23:25:05.833406,"{""dice_roll"": [2, 2, 2], ""doors_count"": 1, ""is_dragon_room"": false, ""level"": 1}"
room_5,6617937376,6617937376_20260127210802,-5,0,2,3,True,False,True,False,True,2026-01-27T23:25:05.833406,"{""dice_roll"": [2, 3, 4], ""doors_count"": 2, ""is_dragon_room"": false, ""level"": 1}"
room_1,6617937376,6617937376_20260127210802,0,0,3,3,True,False,False,False,False,2026-01-27T23:25:08.674758,"{""dice_roll"": [3, 3, 4], ""doors_count"": 4, ""is_dragon_room"": false, ""level"": 2}"
room_2,6617937376,6617937376_20260127210802,-2,-8,6,5,True,False,False,False,False,2026-01-27T23:25:08.674758,"{""dice_roll"": [6, 5, 1], ""doors_count"": 1, ""is_dragon_room"": false, ""level"": 3}"
room_3,6617937376,6617937376_20260127210802,-1,6,4,6,True,False,False,True,False,2026-01-27T23:25:08.674758,"{""dice_roll"": [4, 6, 4], ""doors_count"": 4, ""is_dragon_room"": false, ""level"": 3}"
room_4,6617937376,6617937376_20260127210802,6,0,2,2,True,True,False,False,False,2026-01-27T23:25:08.674758,"{""dice_roll"": [2, 2, 2], ""doors_count"": 1, ""is_dragon_room"": false, ""level"": 1}"
room_5,6617937376,6617937376_20260127210802,-5,0,2,3,True,False,False,False,True,2026-01-27T23:25:08.674758,"{""dice_roll"": [2, 3, 4], ""doors_count"": 2, ""is_dragon_room"": false, ""level"": 1}"
room_1,6617937376,6617937376_20260127210802,0,0,3,3,True,False,True,False,False,2026-01-28T13:01:48.391502,"{""dice_roll"": [3, 3, 4], ""doors_count"": 4, ""is_dragon_room"": false, ""level"": 2}"
room_1,6617937376,6617937376_20260127210802,0,0,3,3,True,False,True,False,False,2026-01-28T13:01:49.800829,"{""dice_roll"": [3, 3, 4], ""doors_count"": 4, ""is_dragon_room"": false, ""level"": 2}"
room_2,6617937376,6617937376_20260127210802,-2,-6,6,3,True,True,True,False,False,2026-01-28T13:01:49.800829,"{""dice_roll"": [6, 3, 1], ""doors_count"": 1, ""is_dragon_room"": false, ""level"": 3}"
room_1,6617937376,6617937376_20260127210802,0,0,3,3,True,False,True,False,False,2026-01-28T13:15:15.949488,"{""dice_roll"": [3, 3, 4], ""doors_count"": 4, ""is_dragon_room"": false, ""level"": 2}"
room_1,6617937376,6617937376_20260127210802,0,0,3,3,True,False,True,False,False,2026-01-28T13:15:17.282671,"{""dice_roll"": [3, 3, 4], ""doors_count"": 4, ""is_dragon_room"": false, ""level"": 2}"
room_2,6617937376,6617937376_20260127210802,-2,-5,6,2,True,True,False,False,False,2026-01-28T13:15:17.282671,"{""dice_roll"": [6, 2, 1], ""doors_count"": 1, ""is_dragon_room"": false, ""level"": 3}"
room_1,6617937376,6617937376_20260127210802,0,0,3,3,True,False,True,False,False,2026-01-28T13:15:18.882896,"{""dice_roll"": [3, 3, 4], ""doors_count"": 4, ""is_dragon_room"": false, ""level"": 2}"
room_2,6617937376,6617937376_20260127210802,-2,-5,6,2,True,True,False,False,False,2026-01-28T13:15:18.882896,"{""dice_roll"": [6, 2, 1], ""doors_count"": 1, ""is_dragon_room"": false, ""level"": 3}"
room_1,6617937376,6617937376_20260127210802,0,0,3,3,True,False,True,False,False,2026-01-28T13:15:19.941484,"{""dice_roll"": [3, 3, 4], ""doors_count"": 4, ""is_dragon_room"": false, ""level"": 2}"
room_2,6617937376,6617937376_20260127210802,-2,-5,6,2,True,True,False,False,False,2026-01-28T13:15:19.943495,"{""dice_roll"": [6, 2, 1], ""doors_count"": 1, ""is_dragon_room"": false, ""level"": 3}"
room_1,6617937376,6617937376_20260127210802,0,0,3,3,True,False,True,False,False,2026-01-28T13:15:21.132993,"{""dice_roll"": [3, 3, 4], ""doors_count"": 4, ""is_dragon_room"": false, ""level"": 2}"
room_2,6617937376,6617937376_20260127210802,-2,-5,6,2,True,True,False,False,False,2026-01-28T13:15:21.132993,"{""dice_roll"": [6, 2, 1], ""doors_count"": 1, ""is_dragon_room"": false, ""level"": 3}"
room_1,6617937376,6617937376_20260127210802,0,0,3,3,True,False,True,False,False,2026-01-28T13:15:21.943388,"{""dice_roll"": [3, 3, 4], ""doors_count"": 4, ""is_dragon_room"": false, ""level"": 2}"
room_2,6617937376,6617937376_20260127210802,-2,-5,6,2,True,False,False,False,False,2026-01-28T13:15:21.948849,"{""dice_roll"": [6, 2, 1], ""doors_count"": 1, ""is_dragon_room"": false, ""level"": 3}"
room_1,6617937376,6617937376_20260127210802,0,0,3,3,True,False,True,False,False,2026-01-28T13:15:29.276699,"{""dice_roll"": [3, 3, 4], ""doors_count"": 4, ""is_dragon_room"": false, ""level"": 2}"
room_2,6617937376,6617937376_20260127210802,-2,-5,6,2,True,False,False,False,False,2026-01-28T13:15:29.276699,"{""dice_roll"": [6, 2, 1], ""doors_count"": 1, ""is_dragon_room"": false, ""level"": 3}"
room_1,6617937376,6617937376_20260127210802,0,0,3,3,True,False,False,False,False,2026-01-28T13:15:34.666169,"{""dice_roll"": [3, 3, 4], ""doors_count"": 4, ""is_dragon_room"": false, ""level"": 2}"
room_2,6617937376,6617937376_20260127210802,-2,-5,6,2,True,False,False,False,False,2026-01-28T13:15:34.666169,"{""dice_roll"": [6, 2, 1], ""doors_count"": 1, ""is_dragon_room"": false, ""level"": 3}"
room_1,6617937376,6617937376_20260127210802,0,0,3,3,True,False,False,False,False,2026-01-28T13:15:37.584901,"{""dice_roll"": [3, 3, 4], ""doors_count"": 4, ""is_dragon_room"": false, ""level"": 2}"
room_2,6617937376,6617937376_20260127210802,-2,-5,6,2,True,False,False,False,False,2026-01-28T13:15:37.584901,"{""dice_roll"": [6, 2, 1], ""doors_count"": 1, ""is_dragon_room"": false, ""level"": 3}"
room_1,6617937376,6617937376_20260127210802,0,0,3,3,True,False,False,False,False,2026-01-28T13:15:38.641015,"{""dice_roll"": [3, 3, 4], ""doors_count"": 4, ""is_dragon_room"": false, ""level"": 2}"
room_2,6617937376,6617937376_20260127210802,-2,-5,6,2,True,False,False,False,False,2026-01-28T13:15:38.641015,"{""dice_roll"": [6, 2, 1], ""doors_count"": 1, ""is_dragon_room"": false, ""level"": 3}"
room_3,6617937376,6617937376_20260127210802,-6,0,3,3,True,False,False,False,False,2026-01-28T13:15:38.641015,"{""dice_roll"": [3, 3, 4], ""doors_count"": 4, ""is_dragon_room"": false, ""level"": 2}"
room_1,6617937376,6617937376_20260127210802,0,0,3,3,True,False,False,False,False,2026-01-28T13:15:40.049314,"{""dice_roll"": [3, 3, 4], ""doors_count"": 4, ""is_dragon_room"": false, ""level"": 2}"
room_2,6617937376,6617937376_20260127210802,-2,-5,6,2,True,False,False,False,False,2026-01-28T13:15:40.049314,"{""dice_roll"": [6, 2, 1], ""doors_count"": 1, ""is_dragon_room"": false, ""level"": 3}"
room_3,6617937376,6617937376_20260127210802,-6,0,3,3,True,False,False,False,False,2026-01-28T13:15:40.049314,"{""dice_roll"": [3, 3, 4], ""doors_count"": 4, ""is_dragon_room"": false, ""level"": 2}"
room_1,6617937376,6617937376_20260127210802,0,0,3,3,True,False,False,False,False,2026-01-28T13:15:41.265807,"{""dice_roll"": [3, 3, 4], ""doors_count"": 4, ""is_dragon_room"": false, ""level"": 2}"
room_2,6617937376,6617937376_20260127210802,-2,-5,6,2,True,False,False,False,False,2026-01-28T13:15:41.265807,"{""dice_roll"": [6, 2, 1], ""doors_count"": 1, ""is_dragon_room"": false, ""level"": 3}"
room_3,6617937376,6617937376_20260127210802,-6,0,3,3,True,False,False,False,False,2026-01-28T13:15:41.265807,"{""dice_roll"": [3, 3, 4], ""doors_count"": 4, ""is_dragon_room"": false, ""level"": 2}"
room_4,6617937376,6617937376_20260127210802,-15,-1,6,5,True,False,True,False,False,2026-01-28T13:15:41.265807,"{""dice_roll"": [6, 5, 3], ""doors_count"": 3, ""is_dragon_room"": false, ""level"": 3}"
room_1,6617937376,6617937376_20260127210802,0,0,3,3,True,False,False,False,False,2026-01-28T13:15:44.276585,"{""dice_roll"": [3, 3, 4], ""doors_count"": 4, ""is_dragon_room"": false, ""level"": 2}"
room_2,6617937376,6617937376_20260127210802,-2,-5,6,2,True,False,False,False,False,2026-01-28T13:15:44.276585,"{""dice_roll"": [6, 2, 1], ""doors_count"": 1, ""is_dragon_room"": false, ""level"": 3}"
room_3,6617937376,6617937376_20260127210802,-6,0,3,3,True,False,False,False,False,2026-01-28T13:15:44.276585,"{""dice_roll"": [3, 3, 4], ""doors_count"": 4, ""is_dragon_room"": false, ""level"": 2}"
room_4,6617937376,6617937376_20260127210802,-15,-1,6,5,True,False,False,False,False,2026-01-28T13:15:44.282586,"{""dice_roll"": [6, 5, 3], ""doors_count"": 3, ""is_dragon_room"": false, ""level"": 3}"
room_1,6617937376,6617937376_20260127210802,0,0,3,3,True,False,False,False,False,2026-01-28T13:17:23.124406,"{""dice_roll"": [3, 3, 4], ""doors_count"": 4, ""is_dragon_room"": false, ""level"": 2}"
room_2,6617937376,6617937376_20260127210802,-2,-5,6,2,True,False,False,False,False,2026-01-28T13:17:23.126413,"{""dice_roll"": [6, 2, 1], ""doors_count"": 1, ""is_dragon_room"": false, ""level"": 3}"
room_3,6617937376,6617937376_20260127210802,-6,0,3,3,True,False,False,False,False,2026-01-28T13:17:23.126413,"{""dice_roll"": [3, 3, 4], ""doors_count"": 4, ""is_dragon_room"": false, ""level"": 2}"
room_4,6617937376,6617937376_20260127210802,-15,-1,6,5,True,False,False,False,False,2026-01-28T13:17:23.126413,"{""dice_roll"": [6, 5, 3], ""doors_count"": 3, ""is_dragon_room"": false, ""level"": 3}"
room_1,6617937376,6617937376_20260127210802,0,0,3,3,True,False,False,False,False,2026-01-28T13:17:24.615928,"{""dice_roll"": [3, 3, 4], ""doors_count"": 4, ""is_dragon_room"": false, ""level"": 2}"
room_2,6617937376,6617937376_20260127210802,-2,-5,6,2,True,False,False,False,False,2026-01-28T13:17:24.615928,"{""dice_roll"": [6, 2, 1], ""doors_count"": 1, ""is_dragon_room"": false, ""level"": 3}"
room_3,6617937376,6617937376_20260127210802,-6,0,3,3,True,False,False,False,False,2026-01-28T13:17:24.615928,"{""dice_roll"": [3, 3, 4], ""doors_count"": 4, ""is_dragon_room"": false, ""level"": 2}"
room_4,6617937376,6617937376_20260127210802,-15,-1,6,5,True,False,False,False,False,2026-01-28T13:17:24.615928,"{""dice_roll"": [6, 5, 3], ""doors_count"": 3, ""is_dragon_room"": false, ""level"": 3}"
room_1,6617937376,6617937376_20260127210802,0,0,3,3,True,False,False,False,False,2026-01-28T13:17:26.315904,"{""dice_roll"": [3, 3, 4], ""doors_count"": 4, ""is_dragon_room"": false, ""level"": 2}"
room_2,6617937376,6617937376_20260127210802,-2,-5,6,2,True,False,False,False,False,2026-01-28T13:17:26.323868,"{""dice_roll"": [6, 2, 1], ""doors_count"": 1, ""is_dragon_room"": false, ""level"": 3}"
room_3,6617937376,6617937376_20260127210802,-6,0,3,3,True,False,False,False,False,2026-01-28T13:17:26.324312,"{""dice_roll"": [3, 3, 4], ""doors_count"": 4, ""is_dragon_room"": false, ""level"": 2}"
room_4,6617937376,6617937376_20260127210802,-15,-1,6,5,True,False,False,False,False,2026-01-28T13:17:26.324312,"{""dice_roll"": [6, 5, 3], ""doors_count"": 3, ""is_dragon_room"": false, ""level"": 3}"
room_1,6617937376,6617937376_20260127210802,0,0,3,3,True,False,False,False,False,2026-01-28T13:17:27.974419,"{""dice_roll"": [3, 3, 4], ""doors_count"": 4, ""is_dragon_room"": false, ""level"": 2}"
room_2,6617937376,6617937376_20260127210802,-2,-5,6,2,True,False,False,False,False,2026-01-28T13:17:27.974419,"{""dice_roll"": [6, 2, 1], ""doors_count"": 1, ""is_dragon_room"": false, ""level"": 3}"
room_3,6617937376,6617937376_20260127210802,-6,0,3,3,True,False,False,False,False,2026-01-28T13:17:27.982700,"{""dice_roll"": [3, 3, 4], ""doors_count"": 4, ""is_dragon_room"": false, ""level"": 2}"
room_4,6617937376,6617937376_20260127210802,-15,-1,6,5,True,False,False,False,False,2026-01-28T13:17:27.982700,"{""dice_roll"": [6, 5, 3], ""doors_count"": 3, ""is_dragon_room"": false, ""level"": 3}"
room_1,6617937376,6617937376_20260127210802,0,0,3,3,True,False,False,False,False,2026-01-28T13:17:29.624502,"{""dice_roll"": [3, 3, 4], ""doors_count"": 4, ""is_dragon_room"": false, ""level"": 2}"
room_2,6617937376,6617937376_20260127210802,-2,-5,6,2,True,False,False,False,False,2026-01-28T13:17:29.629266,"{""dice_roll"": [6, 2, 1], ""doors_count"": 1, ""is_dragon_room"": false, ""level"": 3}"
room_3,6617937376,6617937376_20260127210802,-6,0,3,3,True,False,False,False,False,2026-01-28T13:17:29.629266,"{""dice_roll"": [3, 3, 4], ""doors_count"": 4, ""is_dragon_room"": false, ""level"": 2}"
room_4,6617937376,6617937376_20260127210802,-15,-1,6,5,True,False,False,False,False,2026-01-28T13:17:29.629266,"{""dice_roll"": [6, 5, 3], ""doors_count"": 3, ""is_dragon_room"": false, ""level"": 3}"
room_1,6617937376,6617937376_20260127210802,0,0,3,3,True,False,False,False,False,2026-01-28T13:17:31.482638,"{""dice_roll"": [3, 3, 4], ""doors_count"": 4, ""is_dragon_room"": false, ""level"": 2}"
room_2,6617937376,6617937376_20260127210802,-2,-5,6,2,True,False,False,False,False,2026-01-28T13:17:31.490445,"{""dice_roll"": [6, 2, 1], ""doors_count"": 1, ""is_dragon_room"": false, ""level"": 3}"
room_3,6617937376,6617937376_20260127210802,-6,0,3,3,True,False,False,False,False,2026-01-28T13:17:31.490837,"{""dice_roll"": [3, 3, 4], ""doors_count"": 4, ""is_dragon_room"": false, ""level"": 2}"
room_4,6617937376,6617937376_20260127210802,-15,-1,6,5,True,False,False,False,False,2026-01-28T13:17:31.492844,"{""dice_roll"": [6, 5, 3], ""doors_count"": 3, ""is_dragon_room"": false, ""level"": 3}"
room_5,6617937376,6617937376_20260127210802,-20,1,2,2,True,True,False,False,False,2026-01-28T13:17:31.492844,"{""dice_roll"": [2, 2, 1], ""doors_count"": 1, ""is_dragon_room"": false, ""level"": 1}"
room_1,6617937376,6617937376_20260127210802,0,0,3,3,True,False,False,False,False,2026-01-28T13:17:34.465947,"{""dice_roll"": [3, 3, 4], ""doors_count"": 4, ""is_dragon_room"": false, ""level"": 2}"
room_2,6617937376,6617937376_20260127210802,-2,-5,6,2,True,False,False,False,False,2026-01-28T13:17:34.465947,"{""dice_roll"": [6, 2, 1], ""doors_count"": 1, ""is_dragon_room"": false, ""level"": 3}"
room_3,6617937376,6617937376_20260127210802,-6,0,3,3,True,False,False,False,False,2026-01-28T13:17:34.465947,"{""dice_roll"": [3, 3, 4], ""doors_count"": 4, ""is_dragon_room"": false, ""level"": 2}"
room_4,6617937376,6617937376_20260127210802,-15,-1,6,5,True,False,False,False,False,2026-01-28T13:17:34.465947,"{""dice_roll"": [6, 5, 3], ""doors_count"": 3, ""is_dragon_room"": false, ""level"": 3}"
room_5,6617937376,6617937376_20260127210802,-20,1,2,2,True,False,False,False,False,2026-01-28T13:17:34.465947,"{""dice_roll"": [2, 2, 1], ""doors_count"": 1, ""is_dragon_room"": false, ""level"": 1}"
room_1,6617937376,6617937376_20260127210802,0,0,3,3,True,False,False,False,False,2026-01-28T13:17:40.959582,"{""dice_roll"": [3, 3, 4], ""doors_count"": 4, ""is_dragon_room"": false, ""level"": 2}"
room_2,6617937376,6617937376_20260127210802,-2,-5,6,2,True,False,False,False,False,2026-01-28T13:17:40.959582,"{""dice_roll"": [6, 2, 1], ""doors_count"": 1, ""is_dragon_room"": false, ""level"": 3}"
room_3,6617937376,6617937376_20260127210802,-6,0,3,3,True,False,False,False,False,2026-01-28T13:17:40.959582,"{""dice_roll"": [3, 3, 4], ""doors_count"": 4, ""is_dragon_room"": false, ""level"": 2}"
room_4,6617937376,6617937376_20260127210802,-15,-1,6,5,True,False,False,False,False,2026-01-28T13:17:40.965403,"{""dice_roll"": [6, 5, 3], ""doors_count"": 3, ""is_dragon_room"": false, ""level"": 3}"
room_5,6617937376,6617937376_20260127210802,-20,1,2,2,True,False,False,False,False,2026-01-28T13:17:40.966276,"{""dice_roll"": [2, 2, 1], ""doors_count"": 1, ""is_dragon_room"": false, ""level"": 1}"
room_1,6617937376,6617937376_20260127210802,0,0,3,3,True,False,False,False,False,2026-01-28T13:17:42.515904,"{""dice_roll"": [3, 3, 4], ""doors_count"": 4, ""is_dragon_room"": false, ""level"": 2}"
room_2,6617937376,6617937376_20260127210802,-2,-5,6,2,True,False,False,False,False,2026-01-28T13:17:42.515904,"{""dice_roll"": [6, 2, 1], ""doors_count"": 1, ""is_dragon_room"": false, ""level"": 3}"
room_3,6617937376,6617937376_20260127210802,-6,0,3,3,True,False,False,False,False,2026-01-28T13:17:42.515904,"{""dice_roll"": [3, 3, 4], ""doors_count"": 4, ""is_dragon_room"": false, ""level"": 2}"
room_4,6617937376,6617937376_20260127210802,-15,-1,6,5,True,False,False,False,False,2026-01-28T13:17:42.523818,"{""dice_roll"": [6, 5, 3], ""doors_count"": 3, ""is_dragon_room"": false, ""level"": 3}"
room_5,6617937376,6617937376_20260127210802,-20,1,2,2,True,False,False,False,False,2026-01-28T13:17:42.524326,"{""dice_roll"": [2, 2, 1], ""doors_count"": 1, ""is_dragon_room"": false, ""level"": 1}"
room_1,6617937376,6617937376_20260127210802,0,0,3,3,True,False,False,False,False,2026-01-28T13:17:43.965999,"{""dice_roll"": [3, 3, 4], ""doors_count"": 4, ""is_dragon_room"": false, ""level"": 2}"
room_2,6617937376,6617937376_20260127210802,-2,-5,6,2,True,False,False,False,False,2026-01-28T13:17:43.973437,"{""dice_roll"": [6, 2, 1], ""doors_count"": 1, ""is_dragon_room"": false, ""level"": 3}"
room_3,6617937376,6617937376_20260127210802,-6,0,3,3,True,False,False,False,False,2026-01-28T13:17:43.973991,"{""dice_roll"": [3, 3, 4], ""doors_count"": 4, ""is_dragon_room"": false, ""level"": 2}"
room_4,6617937376,6617937376_20260127210802,-15,-1,6,5,True,False,False,False,False,2026-01-28T13:17:43.974426,"{""dice_roll"": [6, 5, 3], ""doors_count"": 3, ""is_dragon_room"": false, ""level"": 3}"
room_5,6617937376,6617937376_20260127210802,-20,1,2,2,True,False,False,False,False,2026-01-28T13:17:43.974426,"{""dice_roll"": [2, 2, 1], ""doors_count"": 1, ""is_dragon_room"": false, ""level"": 1}"
room_1,6617937376,6617937376_20260127210802,0,0,3,3,True,False,False,False,False,2026-01-28T13:17:45.109537,"{""dice_roll"": [3, 3, 4], ""doors_count"": 4, ""is_dragon_room"": false, ""level"": 2}"
room_2,6617937376,6617937376_20260127210802,-2,-5,6,2,True,False,False,False,False,2026-01-28T13:17:45.109537,"{""dice_roll"": [6, 2, 1], ""doors_count"": 1, ""is_dragon_room"": false, ""level"": 3}"
room_3,6617937376,6617937376_20260127210802,-6,0,3,3,True,False,False,False,False,2026-01-28T13:17:45.115496,"{""dice_roll"": [3, 3, 4], ""doors_count"": 4, ""is_dragon_room"": false, ""level"": 2}"
room_4,6617937376,6617937376_20260127210802,-15,-1,6,5,True,False,False,False,False,2026-01-28T13:17:45.115876,"{""dice_roll"": [6, 5, 3], ""doors_count"": 3, ""is_dragon_room"": false, ""level"": 3}"
room_5,6617937376,6617937376_20260127210802,-20,1,2,2,True,False,False,False,False,2026-01-28T13:17:45.115876,"{""dice_roll"": [2, 2, 1], ""doors_count"": 1, ""is_dragon_room"": false, ""level"": 1}"
room_1,6617937376,6617937376_20260127210802,0,0,3,3,True,False,False,False,False,2026-01-28T13:17:46.107588,"{""dice_roll"": [3, 3, 4], ""doors_count"": 4, ""is_dragon_room"": false, ""level"": 2}"
room_2,6617937376,6617937376_20260127210802,-2,-5,6,2,True,False,False,False,False,2026-01-28T13:17:46.107588,"{""dice_roll"": [6, 2, 1], ""doors_count"": 1, ""is_dragon_room"": false, ""level"": 3}"
room_3,6617937376,6617937376_20260127210802,-6,0,3,3,True,False,False,False,False,2026-01-28T13:17:46.107588,"{""dice_roll"": [3, 3, 4], ""doors_count"": 4, ""is_dragon_room"": false, ""level"": 2}"
room_4,6617937376,6617937376_20260127210802,-15,-1,6,5,True,False,False,False,False,2026-01-28T13:17:46.107588,"{""dice_roll"": [6, 5, 3], ""doors_count"": 3, ""is_dragon_room"": false, ""level"": 3}"
room_5,6617937376,6617937376_20260127210802,-20,1,2,2,True,False,False,False,False,2026-01-28T13:17:46.107588,"{""dice_roll"": [2, 2, 1], ""doors_count"": 1, ""is_dragon_room"": false, ""level"": 1}"
room_1,6617937376,6617937376_20260127210802,0,0,3,3,True,False,False,False,False,2026-01-28T13:17:47.549175,"{""dice_roll"": [3, 3, 4], ""doors_count"": 4, ""is_dragon_room"": false, ""level"": 2}"
room_2,6617937376,6617937376_20260127210802,-2,-5,6,2,True,False,False,False,False,2026-01-28T13:17:47.549175,"{""dice_roll"": [6, 2, 1], ""doors_count"": 1, ""is_dragon_room"": false, ""level"": 3}"
room_3,6617937376,6617937376_20260127210802,-6,0,3,3,True,False,False,False,False,2026-01-28T13:17:47.557146,"{""dice_roll"": [3, 3, 4], ""doors_count"": 4, ""is_dragon_room"": false, ""level"": 2}"
room_4,6617937376,6617937376_20260127210802,-15,-1,6,5,True,False,False,False,False,2026-01-28T13:17:47.557535,"{""dice_roll"": [6, 5, 3], ""doors_count"": 3, ""is_dragon_room"": false, ""level"": 3}"
room_5,6617937376,6617937376_20260127210802,-20,1,2,2,True,False,False,False,False,2026-01-28T13:17:47.557535,"{""dice_roll"": [2, 2, 1], ""doors_count"": 1, ""is_dragon_room"": false, ""level"": 1}"
room_1,6617937376,6617937376_20260127210802,0,0,3,3,True,False,False,False,False,2026-01-28T13:17:48.892888,"{""dice_roll"": [3, 3, 4], ""doors_count"": 4, ""is_dragon_room"": false, ""level"": 2}"
room_2,6617937376,6617937376_20260127210802,-2,-5,6,2,True,False,False,False,False,2026-01-28T13:17:48.892888,"{""dice_roll"": [6, 2, 1], ""doors_count"": 1, ""is_dragon_room"": false, ""level"": 3}"
room_3,6617937376,6617937376_20260127210802,-6,0,3,3,True,False,False,False,False,2026-01-28T13:17:48.892888,"{""dice_roll"": [3, 3, 4], ""doors_count"": 4, ""is_dragon_room"": false, ""level"": 2}"
room_4,6617937376,6617937376_20260127210802,-15,-1,6,5,True,False,False,False,False,2026-01-28T13:17:48.892888,"{""dice_roll"": [6, 5, 3], ""doors_count"": 3, ""is_dragon_room"": false, ""level"": 3}"
room_5,6617937376,6617937376_20260127210802,-20,1,2,2,True,False,False,False,False,2026-01-28T13:17:48.892888,"{""dice_roll"": [2, 2, 1], ""doors_count"": 1, ""is_dragon_room"": false, ""level"": 1}"
room_6,6617937376,6617937376_20260127210802,-16,7,6,5,True,False,False,False,False,2026-01-28T13:17:48.892888,"{""dice_roll"": [6, 5, 1], ""doors_count"": 1, ""is_dragon_room"": false, ""level"": 3}"
room_1,6617937376,6617937376_20260127210802,0,0,3,3,True,False,False,False,False,2026-01-28T13:17:51.207733,"{""dice_roll"": [3, 3, 4], ""doors_count"": 4, ""is_dragon_room"": false, ""level"": 2}"
room_2,6617937376,6617937376_20260127210802,-2,-5,6,2,True,False,False,False,False,2026-01-28T13:17:51.207733,"{""dice_roll"": [6, 2, 1], ""doors_count"": 1, ""is_dragon_room"": false, ""level"": 3}"
room_3,6617937376,6617937376_20260127210802,-6,0,3,3,True,False,False,False,False,2026-01-28T13:17:51.216080,"{""dice_roll"": [3, 3, 4], ""doors_count"": 4, ""is_dragon_room"": false, ""level"": 2}"
room_4,6617937376,6617937376_20260127210802,-15,-1,6,5,True,False,False,False,False,2026-01-28T13:17:51.216080,"{""dice_roll"": [6, 5, 3], ""doors_count"": 3, ""is_dragon_room"": false, ""level"": 3}"
room_5,6617937376,6617937376_20260127210802,-20,1,2,2,True,False,False,False,False,2026-01-28T13:17:51.216080,"{""dice_roll"": [2, 2, 1], ""doors_count"": 1, ""is_dragon_room"": false, ""level"": 1}"
